id_avaliacao,id_sessao,nps,csat,comentario,aceitou_pesquisa,score_experiencia,data_avaliacao
48954,196138,10,5,,False,100,2024-02-12 10:37:50
48955,196142,10,5,,False,100,2024-04-26 15:42:59
48956,196146,10,4,,False,100,2024-07-30 12:52:00
48957,196149,10,5,,True,100,2024-10-27 07:01:24
48958,196158,10,5,,False,100,2024-08-25 12:43:35
48959,196159,10,4,,False,100,2024-10-01 14:42:45
48960,196173,10,4,,False,100,2024-09-23 18:56:50
48961,196181,10,5,,True,100,2024-08-01 21:36:31
48962,196194,10,5,,True,100,2024-07-13 14:25:26
48963,196200,10,5,,True,100,2024-11-28 19:51:40
48964,196203,10,5,,False,100,2024-01-04 05:24:25
48965,196204,10,5,,True,100,2024-01-22 08:14:27
48966,196205,9,5,,True,100,2024-03-05 11:43:20
48967,196217,10,5,,True,88,2024-09-24 13:05:45
48968,196233,10,5,,False,100,2024-09-21 00:08:27
48969,196234,10,5,,True,100,2024-10-04 13:45:13
48970,196236,10,5,,False,100,2024-11-15 08:35:35
48971,196238,10,5,,False,100,2024-12-16 15:36:02
48972,196241,10,5,,True,100,2024-08-09 16:33:11
48973,196251,10,5,,False,100,2024-04-09 10:07:04
48974,196255,10,5,,True,100,2024-08-15 20:29:12
48975,196264,10,5,,True,100,2024-01-18 13:04:44
48976,196267,10,5,,True,100,2024-02-02 17:40:49
48977,196268,10,5,,True,100,2024-02-25 09:32:20
48978,196270,10,5,,True,100,2024-04-02 09:02:50
48979,196274,10,5,,False,100,2024-05-16 08:40:35
48980,196275,10,5,,True,100,2024-05-17 07:50:37
48981,196276,10,4,,True,100,2024-05-23 05:51:23
48982,196279,10,5,,True,100,2024-07-19 19:31:01
48983,196282,9,4,,True,78,2024-11-14 16:28:24
48984,196285,9,5,,True,100,2024-12-10 12:21:57
48985,196289,10,5,,True,100,2024-02-10 20:23:01
48986,196291,10,5,,True,100,2024-03-01 12:44:30
48987,196293,10,5,,False,100,2024-03-31 23:52:20
48988,196300,9,5,,False,75,2024-05-10 01:20:09
48989,196302,9,5,,False,100,2024-06-03 08:21:10
48990,196307,10,5,,True,100,2024-06-23 15:00:29
48991,196313,10,5,,False,100,2024-08-12 23:23:33
48992,196317,10,5,,True,100,2024-09-13 17:27:26
48993,196321,10,5,,False,100,2024-10-24 06:57:50
48994,196327,10,5,,False,100,2024-12-20 16:06:54
48995,196329,10,5,,True,100,2024-08-31 22:14:05
48996,196333,10,5,,True,100,2024-11-05 10:57:25
48997,196335,10,5,,True,100,2024-11-29 11:44:55
48998,196356,10,5,,True,100,2024-11-15 12:16:21
48999,196366,10,5,,True,100,2024-07-18 20:26:19
49000,196367,10,5,,False,100,2024-07-22 21:21:06
49001,196369,9,4,,True,100,2024-09-09 16:29:47
49002,196370,10,5,,False,100,2024-09-10 20:49:08
49003,196371,10,5,,False,100,2024-10-02 12:47:40
49004,196372,10,5,,True,100,2024-10-10 12:42:44
49005,196375,10,5,,True,100,2024-12-07 17:58:54
49006,196381,10,5,,False,100,2024-07-13 18:25:14
49007,196388,10,5,,True,100,2024-09-02 08:41:29
49008,196406,10,5,,False,100,2024-01-16 19:59:23
49009,196412,10,5,,False,100,2024-05-07 13:23:03
49010,196416,10,5,precisa melhorar. o app travou várias vezes. já usei outros aplicativos que funcionam melhor.,False,100,2024-08-04 08:27:10
49011,196417,10,5,não foi uma boa experiência. tive vários problemas durante o uso.,True,100,2024-09-11 13:01:03
49012,196424,10,5,,True,100,2024-07-02 10:37:04
49013,196428,9,5,,True,100,2024-01-01 10:17:34
49014,196429,10,5,,True,100,2024-01-08 13:48:24
49015,196434,10,5,,True,100,2024-03-20 12:50:52
49016,196437,10,5,,False,100,2024-04-28 23:04:05
49017,196438,10,5,,False,100,2024-04-29 23:43:16
49018,196444,10,5,tive vários problemas durante o uso. já usei outros aplicativos que funcionam melhor.,True,100,2024-07-06 20:08:34
49019,196449,9,5,,True,100,2024-10-08 21:02:53
49020,196451,10,5,,False,100,2024-11-07 21:45:05
49021,196453,9,5,,True,100,2024-11-18 21:11:12
49022,196459,10,5,,False,100,2024-05-29 20:30:27
49023,196461,10,5,,True,100,2024-12-18 19:57:08
49024,196463,10,5,,False,100,2024-03-17 23:13:17
49025,196470,10,5,,True,100,2024-06-04 11:43:39
49026,196472,10,5,,True,100,2024-06-14 16:47:07
49027,196474,9,5,,True,100,2024-07-13 15:31:31
49028,196478,10,5,,True,100,2024-08-05 15:28:41
49029,196486,10,5,,False,100,2024-11-29 16:04:47
49030,196487,10,5,,True,90,2024-12-23 08:46:09
49031,196503,10,5,,False,100,2024-02-13 23:40:24
49032,196507,9,5,,False,100,2024-05-12 15:33:55
49033,196511,10,5,,False,100,2024-02-16 09:03:37
49034,196515,10,5,,True,100,2024-09-20 04:10:43
49035,196517,10,5,,True,100,2024-04-21 13:32:06
49036,196519,10,5,,True,100,2024-05-02 20:09:07
49037,196520,10,4,não foi uma boa experiência. minha transferência via pix falhou.,False,95,2024-05-10 14:20:17
49038,196522,9,5,,False,100,2024-07-30 16:48:39
49039,196527,10,5,,True,100,2024-09-23 19:52:11
49040,196532,10,5,precisa melhorar. tive vários problemas durante o uso. vou considerar usar outro banco.,True,100,2024-12-22 10:59:02
49041,196538,10,5,,True,100,2024-05-03 23:31:07
49042,196544,10,5,,False,100,2024-07-29 22:55:52
49043,196546,10,5,,False,85,2024-08-08 13:37:50
49044,196547,10,5,,True,100,2024-09-06 09:45:37
49045,196556,9,5,,False,100,2024-04-10 21:02:22
49046,196561,10,5,,True,100,2024-07-07 21:51:12
49047,196564,10,5,,True,100,2024-01-03 21:25:11
49048,196570,10,5,,False,100,2024-12-03 17:57:43
49049,196574,10,5,,False,100,2024-03-18 09:54:26
49050,196577,10,5,,True,100,2024-06-11 19:47:50
49051,196578,10,5,,True,100,2024-06-13 18:17:11
49052,196579,10,5,,False,100,2024-07-18 16:45:41
49053,196581,10,5,,True,100,2024-09-26 11:40:15
49054,196582,9,5,,True,100,2024-10-16 22:42:14
49055,196583,10,4,,False,100,2024-12-02 14:03:10
49056,196584,10,5,,False,100,2024-12-25 12:14:32
49057,196585,10,5,,True,100,2024-12-25 13:20:58
49058,196589,10,5,,True,100,2024-03-02 11:32:51
49059,196594,10,5,,False,100,2024-04-03 06:17:08
49060,196601,10,5,,True,100,2024-09-05 21:48:31
49061,196603,10,5,tive vários problemas durante o uso.,True,100,2024-10-29 18:48:07
49062,196608,10,5,,True,100,2024-03-07 12:03:47
49063,196610,10,5,,True,100,2024-05-24 08:47:04
49064,196617,10,4,,True,100,2024-02-18 18:39:10
49065,196619,10,4,,False,100,2024-05-28 10:11:21
49066,196620,10,5,,True,100,2024-07-15 13:02:25
49067,196621,10,5,,False,100,2024-10-08 20:17:54
49068,196623,10,5,,False,100,2024-01-16 11:44:29
49069,196624,10,5,,True,100,2024-02-01 00:41:01
49070,196639,10,5,,False,100,2024-02-25 12:46:37
49071,196643,10,4,,False,100,2024-06-29 17:35:27
49072,196649,10,5,,False,100,2024-03-26 12:03:39
49073,196654,10,5,,False,100,2024-05-16 17:22:16
49074,196657,10,5,,True,100,2024-07-06 08:28:15
49075,196667,9,5,,True,100,2024-11-16 15:06:33
49076,196673,10,5,,True,100,2024-01-23 22:59:22
49077,196685,10,5,,True,100,2024-11-22 20:24:41
49078,196689,10,4,,False,100,2024-02-03 06:56:15
49079,196692,10,5,,True,100,2024-04-25 18:09:24
49080,196700,10,5,,True,100,2024-07-11 15:48:35
49081,196702,10,5,,False,100,2024-07-22 21:05:57
49082,196706,10,5,,False,100,2024-09-08 22:15:14
49083,196708,10,5,,True,100,2024-10-27 12:12:00
49084,196710,10,5,,True,100,2024-12-02 21:09:00
49085,196718,10,5,,True,100,2024-04-18 18:56:29
49086,196722,10,5,,True,100,2024-09-10 11:35:27
49087,196731,10,5,,True,100,2024-02-05 19:25:30
49088,196732,10,5,,True,100,2024-06-28 22:05:24
49089,196734,10,5,,True,100,2024-11-22 08:20:00
49090,196735,10,5,,False,100,2024-01-15 13:10:41
49091,196758,10,4,,True,100,2024-09-18 16:02:14
49092,196762,10,5,,False,100,2024-11-19 22:24:54
49093,196763,10,5,,False,100,2024-11-20 00:34:28
49094,196765,10,5,,True,100,2024-01-30 13:14:16
49095,196773,10,5,,True,100,2024-02-26 19:05:24
49096,196790,10,4,,False,100,2024-07-20 11:44:49
49097,196791,9,4,,False,100,2024-11-29 20:39:40
49098,196793,10,5,,True,100,2024-12-28 09:10:07
49099,196794,10,4,o aplicativo está muito lento. já usei outros aplicativos que funcionam melhor.,True,100,2024-12-28 21:10:15
49100,196801,10,5,,True,93,2024-04-23 16:09:22
49101,196804,10,5,,False,100,2024-08-08 18:18:25
49102,196808,10,5,,False,95,2024-12-14 02:53:09
49103,196825,10,5,,True,100,2024-09-13 10:42:59
49104,196832,10,5,,True,100,2024-01-12 10:37:24
49105,196837,10,5,,True,100,2024-06-04 23:25:03
49106,196838,10,5,,True,100,2024-06-26 17:41:45
49107,196842,10,5,,True,100,2024-09-05 11:32:03
49108,196844,10,5,,True,100,2024-11-13 14:03:39
49109,196853,10,5,,False,100,2024-02-27 10:26:44
49110,196867,10,5,,True,100,2024-09-22 12:29:21
49111,196871,10,5,,True,100,2024-10-23 16:57:07
49112,196875,10,5,,True,100,2024-12-15 21:31:06
49113,196877,10,5,,True,100,2024-12-31 07:36:54
49114,196878,10,5,,False,100,2024-01-31 21:57:20
49115,196881,10,5,,True,100,2024-02-21 22:51:19
49116,196883,10,5,,False,100,2024-03-23 16:34:33
49117,196892,10,5,,True,100,2024-10-07 11:21:53
49118,196897,10,5,,True,100,2024-10-31 21:41:53
49119,196900,10,5,precisa melhorar. tive vários problemas durante o uso.,True,100,2024-12-06 22:32:09
49120,196902,10,4,,True,100,2024-12-30 15:52:54
49121,196904,10,5,,True,95,2024-04-15 17:28:30
49122,196909,10,5,,False,100,2024-02-24 21:46:45
49123,196917,10,5,,False,100,2024-07-18 14:35:39
49124,196919,10,5,,True,100,2024-07-31 20:18:27
49125,196935,9,5,,True,100,2024-08-19 10:29:49
49126,196936,10,5,,True,100,2024-08-31 13:26:28
49127,196945,10,5,,True,100,2024-05-13 12:01:26
49128,196947,10,5,,False,85,2024-06-28 18:47:01
49129,196949,10,5,,True,100,2024-08-03 09:02:33
49130,196956,10,5,,False,100,2024-11-11 17:42:02
49131,196957,10,5,,False,100,2024-11-12 09:35:49
49132,196958,10,4,,False,100,2024-11-19 16:15:38
49133,196962,10,5,,True,85,2024-09-27 19:37:14
49134,196964,10,5,,False,100,2024-01-03 16:18:29
49135,196965,9,5,,False,100,2024-01-17 11:49:30
49136,196966,10,5,,False,100,2024-02-07 17:58:21
49137,196973,10,5,,False,100,2024-09-18 21:48:23
49138,196980,10,5,,False,100,2024-08-12 20:15:20
49139,196984,10,5,,False,100,2024-11-04 03:31:56
49140,196985,10,5,,True,100,2024-02-04 07:04:05
49141,196991,10,5,,True,100,2024-01-02 09:29:28
49142,196992,10,5,,True,100,2024-01-04 22:43:59
49143,196997,10,5,,False,100,2024-06-05 11:56:38
49144,196999,10,5,,True,100,2024-07-01 20:40:02
49145,197002,9,5,,True,83,2024-11-06 23:23:52
49146,197008,10,5,,True,100,2024-10-01 15:50:17
49147,197010,10,5,,True,100,2024-10-15 09:04:40
49148,197011,10,5,,False,100,2024-10-25 13:31:58
49149,197027,9,5,,True,100,2024-08-20 16:18:32
49150,197030,10,4,,True,100,2024-09-24 11:29:30
49151,197034,10,5,,False,100,2024-11-10 07:18:09
49152,197037,10,5,,True,100,2024-12-25 13:09:54
49153,197041,10,5,,True,100,2024-04-05 09:08:19
49154,197044,10,5,,False,100,2024-05-18 19:15:05
49155,197045,10,5,,True,100,2024-06-04 22:00:44
49156,197046,10,5,,False,100,2024-08-09 15:40:49
49157,197062,10,5,,True,100,2024-09-11 23:38:05
49158,197066,10,5,,True,100,2024-02-24 15:16:28
49159,197075,9,5,,True,100,2024-08-09 12:41:34
49160,197087,10,5,,False,100,2024-06-07 21:33:49
49161,197091,10,5,,False,100,2024-08-06 21:33:27
49162,197093,10,5,,True,100,2024-08-25 18:03:10
49163,197098,10,5,,True,100,2024-09-28 10:21:13
49164,197102,10,5,,False,100,2024-12-25 06:20:50
49165,197103,10,5,,True,100,2024-12-27 23:12:28
49166,197106,10,5,,False,100,2024-02-16 00:27:12
49167,197107,10,4,,False,100,2024-03-05 21:17:44
49168,197108,10,5,,False,100,2024-03-06 13:37:11
49169,197111,10,5,,True,100,2024-05-30 20:21:01
49170,197113,10,5,,False,100,2024-08-19 07:57:39
49171,197114,10,5,,False,100,2024-08-20 15:09:14
49172,197118,9,5,,True,100,2024-11-27 10:21:07
49173,197121,10,5,,True,100,2024-12-20 19:53:32
49174,197123,10,5,,False,100,2024-01-11 12:43:20
49175,197124,10,5,,False,100,2024-01-21 07:51:24
49176,197128,10,5,,False,100,2024-02-13 18:51:40
49177,197133,10,5,,False,100,2024-04-19 07:39:46
49178,197137,10,4,,True,100,2024-06-20 19:37:03
49179,197141,10,5,,True,100,2024-08-13 13:47:15
49180,197142,10,5,,False,100,2024-08-15 16:58:53
49181,197150,10,5,,True,100,2024-07-10 21:59:48
49182,197160,10,5,,False,100,2024-03-08 09:43:10
49183,197165,10,5,,True,100,2024-07-08 12:59:34
49184,197168,10,5,,True,100,2024-10-04 13:30:15
49185,197171,10,5,,False,100,2024-12-28 21:53:13
49186,197172,10,5,,False,100,2024-08-22 17:43:18
49187,197175,10,5,,True,100,2024-02-18 16:49:49
49188,197182,10,5,o app travou várias vezes. isso é inaceitável.,False,100,2024-09-05 17:00:20
49189,197189,10,5,,True,100,2024-10-02 19:57:53
49190,197191,9,5,,False,100,2024-02-19 12:51:16
49191,197197,10,4,,True,100,2024-08-15 16:17:32
49192,197198,9,5,,False,100,2024-08-27 13:36:28
49193,197200,10,5,,True,100,2024-12-07 09:12:38
49194,197203,10,4,,True,100,2024-03-13 21:11:36
49195,197209,10,5,,False,100,2024-09-04 21:15:06
49196,197211,9,5,,True,100,2024-10-04 13:14:11
49197,197217,10,5,,False,100,2024-07-07 09:10:14
49198,197219,10,5,,False,100,2024-09-16 12:27:45
49199,197220,10,5,,True,100,2024-09-19 07:36:50
49200,197222,10,5,,True,100,2024-11-04 07:43:58
49201,197224,10,5,,True,100,2024-12-25 13:58:12
49202,197226,10,5,,True,100,2024-11-14 19:45:13
49203,197235,10,5,,False,100,2024-07-29 16:45:18
49204,197238,10,5,,False,100,2024-08-29 19:43:07
49205,197245,10,5,,True,100,2024-02-08 07:56:12
49206,197246,10,5,,False,100,2024-03-11 21:34:19
49207,197254,10,5,precisa melhorar. o app travou várias vezes.,True,100,2024-05-29 07:11:12
49208,197268,10,5,,True,100,2024-01-29 16:40:24
49209,197271,10,5,,True,100,2024-03-04 13:41:04
49210,197273,10,5,não foi uma boa experiência. o app travou várias vezes. isso é inaceitável.,True,100,2024-03-12 09:36:51
49211,197276,10,5,,False,100,2024-04-09 08:25:24
49212,197287,10,5,,False,100,2024-06-22 08:50:49
49213,197289,10,5,,False,100,2024-07-03 15:03:06
49214,197307,10,5,,True,100,2024-01-05 21:18:30
49215,197308,10,5,,False,100,2024-01-13 17:44:26
49216,197312,10,5,,False,100,2024-02-08 22:07:47
49217,197314,10,5,,True,100,2024-02-29 15:23:33
49218,197315,10,5,,True,100,2024-03-04 16:30:41
49219,197316,9,5,,False,100,2024-03-05 09:34:22
49220,197319,10,4,,True,100,2024-06-04 19:12:55
49221,197323,10,5,,True,100,2024-06-20 10:19:43
49222,197326,9,5,,True,100,2024-10-15 18:34:18
49223,197327,10,5,,True,100,2024-11-28 08:42:12
49224,197330,10,5,,True,100,2024-03-11 06:37:06
49225,197336,10,5,,True,100,2024-10-01 13:22:28
49226,197338,10,5,,False,100,2024-01-05 19:33:00
49227,197340,10,5,,True,100,2024-01-24 13:55:16
49228,197341,3,2,muito insatisfeito. o aplicativo não me deixa entrar. isso é inaceitável.,True,20,2024-02-14 23:38:53
49229,197344,10,5,,False,100,2024-08-08 19:05:02
49230,197345,10,5,,True,100,2024-08-25 23:08:46
49231,197352,10,5,,True,100,2024-01-25 18:18:35
49232,197354,10,5,,True,100,2024-02-05 09:55:16
49233,197360,10,5,,True,100,2024-02-29 21:12:08
49234,197363,10,4,,False,100,2024-03-06 20:15:53
49235,197365,10,5,,True,100,2024-03-15 08:46:11
49236,197375,10,5,,False,100,2024-05-11 18:22:05
49237,197376,10,5,,True,100,2024-05-19 19:35:18
49238,197392,10,5,,False,100,2024-08-19 08:06:40
49239,197393,10,4,,False,100,2024-08-20 10:07:41
49240,197394,10,5,,True,100,2024-08-21 15:13:01
49241,197399,10,5,,True,100,2024-09-16 15:40:44
49242,197401,10,4,,True,100,2024-09-21 23:08:29
49243,197406,10,5,,False,100,2024-11-07 20:20:13
49244,197407,10,5,,False,100,2024-11-11 20:11:47
49245,197410,10,5,,True,100,2024-11-29 13:05:20
49246,197418,10,5,,True,100,2024-05-18 14:07:01
49247,197422,10,5,,True,100,2024-01-30 19:41:14
49248,197428,10,4,,False,100,2024-01-20 20:55:08
49249,197431,10,4,,True,100,2024-03-04 10:19:50
49250,197433,10,5,,True,100,2024-03-29 18:17:07
49251,197435,10,5,,False,100,2024-04-13 21:03:46
49252,197436,10,5,,False,100,2024-04-15 18:46:34
49253,197441,10,5,,False,100,2024-07-17 17:00:41
49254,197445,10,5,,False,100,2024-08-21 09:05:14
49255,197449,10,5,,True,100,2024-10-29 14:41:04
49256,197450,10,5,,True,100,2024-11-19 17:38:53
49257,197453,9,5,,False,100,2024-02-10 17:31:52
49258,197456,10,4,,True,100,2024-04-21 18:17:01
49259,197458,10,5,,True,100,2024-04-25 21:14:33
49260,197459,10,5,,True,100,2024-05-22 07:38:28
49261,197462,10,5,,True,100,2024-06-10 20:07:32
49262,197466,10,4,,True,100,2024-07-30 09:21:36
49263,197474,10,5,,False,100,2024-11-26 08:52:04
49264,197477,10,5,"não foi uma boa experiência. o app travou várias vezes. por favor, resolvam isso.",True,100,2024-12-15 14:55:04
49265,197478,9,5,,True,100,2024-12-24 23:21:40
49266,197480,10,4,,False,100,2024-02-03 14:09:44
49267,197481,10,4,,False,100,2024-02-10 13:27:45
49268,197490,10,5,,True,100,2024-03-26 12:45:57
49269,197493,10,5,,False,100,2024-09-17 09:38:32
49270,197494,10,5,,False,100,2024-09-29 19:20:16
49271,197501,10,5,,False,95,2024-03-30 13:13:48
49272,197509,10,5,,True,100,2024-10-16 19:02:21
49273,197514,10,5,,True,100,2024-03-08 13:41:11
49274,197515,10,5,,False,100,2024-04-01 04:52:41
49275,197517,10,5,,False,100,2024-08-05 10:03:02
49276,197527,10,5,,True,100,2024-02-12 22:14:13
49277,197529,10,5,,True,100,2024-02-25 06:35:58
49278,197536,10,5,,False,100,2024-05-14 05:56:06
49279,197543,10,5,,True,100,2024-09-10 17:31:57
49280,197547,10,5,,False,100,2024-12-02 10:59:27
49281,197554,10,4,,False,100,2024-10-29 14:36:40
49282,197557,3,1,,False,15,2024-02-09 12:52:06
49283,197559,10,5,,True,100,2024-08-05 21:18:46
49284,197562,10,4,,True,100,2024-10-05 19:12:20
49285,197563,10,5,,False,100,2024-11-22 14:24:51
49286,197569,10,5,,True,100,2024-02-13 20:40:13
49287,197572,10,5,,True,100,2024-04-01 19:16:14
49288,197574,10,5,,True,100,2024-04-18 15:20:43
49289,197575,10,5,,False,100,2024-06-30 06:14:38
49290,197585,10,5,,True,100,2024-04-15 10:11:54
49291,197588,9,5,,False,100,2024-01-10 23:29:18
49292,197591,10,4,,True,100,2024-03-05 20:32:51
49293,197594,9,5,,True,75,2024-04-22 07:14:09
49294,197600,10,5,,True,100,2024-08-05 23:15:03
49295,197610,10,5,,False,100,2024-04-25 13:08:11
49296,197612,10,5,,True,100,2024-06-10 17:11:34
49297,197615,10,5,,True,100,2024-12-10 07:10:25
49298,197627,9,5,,True,100,2024-11-18 08:21:32
49299,197628,10,5,,True,100,2024-12-10 06:39:45
49300,197636,10,5,,False,100,2024-07-20 14:11:26
49301,197640,9,5,,True,100,2024-09-20 13:15:08
49302,197664,10,5,,False,100,2024-01-11 18:14:19
49303,197666,10,5,,True,100,2024-02-10 18:02:09
49304,197671,10,5,,False,100,2024-04-16 13:24:15
49305,197672,10,5,,False,100,2024-05-20 11:31:04
49306,197680,10,5,,True,100,2024-08-05 23:24:23
49307,197686,10,5,,True,100,2024-11-13 08:46:42
49308,197691,10,5,,False,100,2024-01-20 20:35:30
49309,197697,10,5,,False,100,2024-05-19 10:30:06
49310,197704,9,5,,True,83,2024-10-28 20:34:41
49311,197705,10,5,,True,100,2024-11-05 09:15:51
49312,197707,10,5,,True,100,2024-11-21 16:07:25
49313,197708,10,5,,True,100,2024-11-25 07:26:02
49314,197710,10,5,,True,100,2024-02-16 21:01:37
49315,197712,10,5,,True,100,2024-02-05 23:50:52
49316,197715,10,5,,True,100,2024-05-10 18:26:11
49317,197716,10,5,,True,100,2024-05-11 18:49:36
49318,197718,10,5,não foi uma boa experiência. a experiência poderia ser muito melhor.,False,100,2024-08-05 22:09:50
49319,197720,10,5,,True,100,2024-10-06 19:32:07
49320,197725,9,5,,True,100,2024-05-29 10:44:26
49321,197728,10,5,,False,100,2024-11-28 16:58:01
49322,197734,10,5,,True,100,2024-07-04 17:23:16
49323,197735,10,5,,True,100,2024-07-08 19:17:40
49324,197740,10,5,,True,100,2024-09-13 23:46:42
49325,197742,10,5,,False,100,2024-10-29 16:15:55
49326,197745,10,5,,True,100,2024-01-05 19:50:57
49327,197756,10,5,,False,100,2024-04-03 14:08:32
49328,197762,10,5,,False,100,2024-04-25 12:47:36
49329,197765,10,4,,True,100,2024-05-14 23:05:30
49330,197766,10,5,,True,100,2024-05-16 19:16:54
49331,197776,10,5,,False,100,2024-06-21 13:47:48
49332,197777,10,4,,True,100,2024-07-08 12:50:27
49333,197778,10,5,,False,100,2024-07-11 15:45:45
49334,197780,10,5,,True,100,2024-07-17 23:05:02
49335,197781,10,4,,True,100,2024-08-02 13:27:36
49336,197789,10,5,,False,100,2024-09-18 08:37:25
49337,197791,10,5,,False,100,2024-09-26 19:35:22
49338,197792,10,5,,False,100,2024-09-30 19:33:30
49339,197796,10,5,,True,100,2024-10-18 23:36:39
49340,197798,10,5,,False,100,2024-10-23 08:32:22
49341,197803,10,5,,True,100,2024-11-15 11:12:49
49342,197805,10,4,,True,85,2024-11-20 18:12:00
49343,197808,10,5,,True,100,2024-12-14 22:15:38
49344,197809,10,5,,True,100,2024-12-30 17:59:56
49345,197811,10,5,,False,100,2024-01-03 07:35:39
49346,197813,10,5,,False,100,2024-01-25 14:26:58
49347,197815,10,5,,True,100,2024-05-03 00:56:32
49348,197823,10,5,,True,100,2024-10-27 11:30:18
49349,197824,10,4,,False,100,2024-10-28 06:33:29
49350,197828,10,5,,True,100,2024-12-30 17:16:44
49351,197832,10,5,,False,100,2024-01-01 08:45:20
49352,197833,10,5,,False,100,2024-03-05 18:55:56
49353,197836,10,5,,True,100,2024-05-08 13:23:05
49354,197838,10,5,,True,100,2024-08-13 11:48:13
49355,197841,10,5,,False,95,2024-10-09 18:32:29
49356,197845,10,5,,True,100,2024-01-07 15:17:28
49357,197849,9,5,,True,100,2024-04-18 19:41:40
49358,197850,10,5,,True,100,2024-04-25 23:00:27
49359,197852,10,5,,True,100,2024-05-06 11:46:17
49360,197854,10,5,,False,100,2024-06-21 20:14:34
49361,197859,10,5,,True,100,2024-08-24 20:04:45
49362,197862,10,5,,False,100,2024-09-14 21:37:34
49363,197864,10,5,,False,100,2024-10-04 18:12:41
49364,197865,10,5,,True,100,2024-11-24 20:29:04
49365,197866,10,5,,True,100,2024-12-18 16:32:13
49366,197868,10,5,,True,100,2024-12-24 10:26:36
49367,197873,10,5,,True,100,2024-09-24 17:16:27
49368,197875,10,5,,False,100,2024-03-04 20:25:26
49369,197877,10,5,,False,100,2024-08-18 09:09:37
49370,197879,10,5,,True,100,2024-12-04 14:35:10
49371,197891,10,5,,True,100,2024-06-06 21:19:59
49372,197900,10,5,,True,100,2024-05-14 21:13:51
49373,197902,10,5,,True,100,2024-06-10 14:59:23
49374,197910,10,5,,True,100,2024-10-29 15:25:49
49375,197912,10,4,,False,100,2024-04-27 08:23:50
49376,197913,9,4,,True,100,2024-04-27 19:11:38
49377,197918,10,5,,True,100,2024-01-10 20:11:00
49378,197923,3,2,horrível. o aplicativo não me deixa entrar.,False,20,2024-03-11 14:13:36
49379,197925,10,5,precisa melhorar. tive vários problemas durante o uso.,False,100,2024-03-31 11:01:22
49380,197929,10,4,,True,100,2024-05-27 12:10:50
49381,197933,10,5,,False,100,2024-09-06 06:56:34
49382,197939,10,5,,True,100,2024-12-26 06:55:30
49383,197941,10,5,,False,100,2024-02-02 20:54:53
49384,197943,10,4,,False,100,2024-04-13 22:00:30
49385,197944,10,5,,True,100,2024-04-25 07:39:48
49386,197945,10,5,,True,100,2024-06-19 13:44:12
49387,197955,10,4,,True,100,2024-09-03 07:56:20
49388,197961,10,5,,True,100,2024-02-24 08:23:57
49389,197971,10,4,,True,100,2024-10-25 16:53:41
49390,197972,10,5,,False,100,2024-11-20 14:23:52
49391,197975,10,5,,False,100,2024-01-04 19:18:58
49392,197977,10,5,,False,100,2024-02-25 13:06:38
49393,197980,10,5,,False,100,2024-05-07 14:05:09
49394,197990,10,5,,True,100,2024-02-02 17:54:17
49395,197993,10,4,,False,100,2024-04-19 23:16:30
49396,197995,10,5,,False,95,2024-05-09 05:27:30
49397,197998,10,5,,True,100,2024-06-21 13:59:13
49398,198001,10,5,,False,100,2024-09-16 10:23:12
49399,198006,10,5,,False,100,2024-12-31 11:18:17
49400,198009,10,5,,True,100,2024-04-07 00:00:25
49401,198012,10,5,,False,100,2024-02-06 09:42:38
49402,198025,10,4,,False,100,2024-06-07 21:02:47
49403,198032,10,5,,True,100,2024-09-15 11:21:06
49404,198037,10,5,,True,100,2024-01-12 19:16:35
49405,198040,10,5,,True,100,2024-02-02 18:05:50
49406,198046,10,5,,True,100,2024-03-20 20:20:46
49407,198052,9,5,,False,100,2024-07-04 19:26:57
49408,198063,10,5,,False,100,2024-12-25 08:44:44
49409,198077,10,5,,True,100,2024-03-19 18:08:17
49410,198079,10,5,,False,100,2024-04-28 13:58:45
49411,198082,9,5,,True,100,2024-08-04 17:07:23
49412,198089,10,5,,False,100,2024-04-12 16:02:00
49413,198093,10,5,,True,100,2024-03-01 22:11:42
49414,198096,10,5,,False,100,2024-05-02 17:32:10
49415,198098,10,5,,False,100,2024-08-14 20:30:18
49416,198100,10,4,,True,100,2024-01-09 13:38:27
49417,198102,10,4,,True,100,2024-05-10 08:20:14
49418,198106,10,5,,False,100,2024-07-12 06:26:03
49419,198110,10,5,,True,100,2024-12-18 07:05:48
49420,198113,10,5,,False,100,2024-01-10 19:41:03
49421,198117,10,4,,True,100,2024-02-17 18:24:11
49422,198118,10,5,,False,100,2024-02-18 22:11:48
49423,198119,9,5,,True,100,2024-03-01 17:59:32
49424,198125,10,4,,True,100,2024-05-13 11:01:01
49425,198126,10,5,,True,100,2024-05-14 11:38:35
49426,198127,10,5,,True,100,2024-06-01 21:04:12
49427,198137,10,4,,True,100,2024-09-12 18:46:15
49428,198138,10,5,,True,100,2024-09-16 16:50:47
49429,198139,10,5,,False,100,2024-10-01 08:03:08
49430,198145,9,5,,False,100,2024-11-09 10:26:40
49431,198149,10,5,,False,100,2024-12-04 22:49:36
49432,198155,10,5,,True,100,2024-12-16 12:19:17
49433,198162,10,5,,True,100,2024-11-28 22:15:53
49434,198166,10,5,,True,100,2024-04-01 14:34:14
49435,198167,10,5,,True,100,2024-04-02 17:13:36
49436,198169,10,5,,False,100,2024-04-15 16:52:25
