id_sessao,id_cliente,data_hora_inicio,dispositivo,versao_app,qualidade_conexao,duracao_segundos,data_hora_fim,abandonada,motivo_encerramento,score_experiencia
183092,4898,2024-10-04 14:40:23,iOS,6.1,Boa,225,2024-10-04 14:44:08,False,Logout,100
183093,4898,2024-10-08 19:51:20,iOS,6.0,Excelente,120,2024-10-08 19:53:20,False,Logout,100
183094,4898,2024-11-08 12:59:15,Android,5.9,Regular,161,2024-11-08 13:01:56,False,Logout,100
183095,4898,2024-11-18 11:03:49,Android,6.1,Regular,454,2024-11-18 11:11:23,False,Logout,85
183096,4898,2024-11-30 08:28:55,iOS,6.1,Boa,46,2024-11-30 08:29:41,False,Logout,100
183097,4898,2024-12-02 21:47:35,iOS,6.0,Boa,171,2024-12-02 21:50:26,False,Logout,100
183098,4898,2024-12-03 17:04:49,iOS,6.0,Excelente,124,2024-12-03 17:06:53,False,Logout,100
183099,4898,2024-12-17 12:20:13,iOS,6.1,Boa,105,2024-12-17 12:21:58,False,Logout,100
183100,4907,2024-01-08 19:26:24,iOS,6.0,Regular,157,2024-01-08 19:29:01,False,Logout,100
183101,4907,2024-02-26 20:55:43,Android,6.0,Excelente,95,2024-02-26 20:57:18,False,Logout,100
183102,4907,2024-03-01 22:23:09,iOS,6.0,Boa,82,2024-03-01 22:24:31,False,Logout,100
183103,4907,2024-03-07 23:50:02,iOS,5.9,Boa,71,2024-03-07 23:51:13,False,Logout,100
183104,4907,2024-03-19 09:32:14,iOS,6.1,Boa,84,2024-03-19 09:33:38,False,Logout,100
183105,4907,2024-03-21 16:27:38,Android,6.1,Excelente,91,2024-03-21 16:29:09,False,Logout,100
183106,4907,2024-04-10 20:14:41,iOS,6.1,Excelente,101,2024-04-10 20:16:22,False,Logout,100
183107,4907,2024-04-12 20:12:17,iOS,6.1,Boa,101,2024-04-12 20:13:58,False,Logout,100
183108,4907,2024-04-24 22:27:07,iOS,6.0,Boa,33,2024-04-24 22:27:40,False,Logout,100
183109,4907,2024-04-25 09:38:45,iOS,6.0,Excelente,85,2024-04-25 09:40:10,False,Logout,100
183110,4907,2024-04-28 07:38:01,iOS,6.1,Boa,65,2024-04-28 07:39:06,False,Logout,100
183111,4907,2024-06-21 09:10:24,iOS,6.0,Boa,38,2024-06-21 09:11:02,False,Logout,100
183112,4907,2024-07-04 10:29:48,iOS,6.1,Boa,59,2024-07-04 10:30:47,False,Logout,100
183113,4907,2024-07-26 08:55:29,iOS,6.1,Boa,67,2024-07-26 08:56:36,False,Logout,100
183114,4907,2024-08-02 17:15:11,iOS,6.1,Excelente,36,2024-08-02 17:15:47,False,Logout,100
183115,4907,2024-08-09 23:10:03,iOS,6.1,Boa,130,2024-08-09 23:12:13,False,Logout,100
183116,4907,2024-09-02 13:09:17,iOS,6.1,Excelente,165,2024-09-02 13:12:02,False,Logout,100
183117,4907,2024-09-02 20:04:58,iOS,6.0,Excelente,263,2024-09-02 20:09:21,False,Logout,100
183118,4907,2024-09-16 07:49:18,Android,6.1,Regular,37,2024-09-16 07:49:55,False,Logout,100
183119,4907,2024-09-17 12:20:29,iOS,6.1,Excelente,69,2024-09-17 12:21:38,False,Logout,100
183120,4907,2024-10-15 15:15:51,iOS,6.0,Excelente,126,2024-10-15 15:17:57,False,Logout,100
183121,4907,2024-11-08 17:25:37,iOS,6.0,Boa,89,2024-11-08 17:27:06,False,Logout,100
183122,4907,2024-11-19 07:10:37,Android,6.0,Boa,62,2024-11-19 07:11:39,False,Logout,100
183123,4907,2024-11-29 08:45:44,iOS,6.1,Excelente,109,2024-11-29 08:47:33,False,Logout,100
183124,4907,2024-12-06 07:15:48,iOS,6.1,Boa,117,2024-12-06 07:17:45,False,Logout,100
183125,4907,2024-12-23 21:45:48,iOS,6.1,Boa,163,2024-12-23 21:48:31,False,Logout,100
183126,4912,2024-01-18 19:08:35,iOS,5.9,Boa,171,2024-01-18 19:11:26,False,Logout,100
183127,4912,2024-02-22 15:59:58,iOS,5.9,Excelente,74,2024-02-22 16:01:12,False,Logout,100
183128,4912,2024-05-13 11:12:39,iOS,6.1,Boa,199,2024-05-13 11:15:58,False,Logout,100
183129,4912,2024-08-25 13:13:21,iOS,5.8,Boa,174,2024-08-25 13:16:15,False,Logout,100
183130,4912,2024-09-10 11:09:27,iOS,6.0,Excelente,87,2024-09-10 11:10:54,False,Logout,100
183131,4912,2024-09-11 22:57:11,iOS,6.1,Boa,39,2024-09-11 22:57:50,False,Logout,100
183132,4912,2024-09-25 19:32:17,iOS,6.1,Boa,138,2024-09-25 19:34:35,False,Logout,100
183133,4912,2024-12-14 08:31:33,Android,6.0,Boa,52,2024-12-14 08:32:25,False,Logout,100
183134,4912,2024-12-30 09:28:36,iOS,6.1,Excelente,108,2024-12-30 09:30:24,False,Logout,100
183135,4927,2024-02-07 07:55:11,iOS,6.1,Excelente,220,2024-02-07 07:58:51,False,Logout,100
183136,4927,2024-02-23 12:36:04,iOS,6.0,Boa,67,2024-02-23 12:37:11,False,Logout,100
183137,4927,2024-04-07 15:38:44,iOS,6.0,Boa,64,2024-04-07 15:39:48,False,Logout,100
183138,4927,2024-04-15 13:00:42,iOS,6.0,Boa,210,2024-04-15 13:04:12,False,Logout,100
183139,4927,2024-05-22 09:52:59,iOS,6.0,Excelente,99,2024-05-22 09:54:38,False,Logout,100
183140,4927,2024-09-24 08:28:18,iOS,6.0,Excelente,179,2024-09-24 08:31:17,False,Logout,100
183141,4927,2024-09-26 08:36:58,iOS,6.1,Boa,84,2024-09-26 08:38:22,False,Logout,100
183142,4927,2024-10-14 18:16:55,iOS,6.1,Excelente,167,2024-10-14 18:19:42,False,Logout,100
183143,4927,2024-12-13 13:55:07,iOS,6.1,Excelente,87,2024-12-13 13:56:34,False,Logout,100
183144,4930,2024-02-02 18:55:07,Android,6.1,Excelente,96,2024-02-02 18:56:43,False,Logout,100
183145,4930,2024-02-06 11:30:51,iOS,6.1,Excelente,179,2024-02-06 11:33:50,False,Logout,100
183146,4930,2024-02-08 19:25:26,Android,6.0,Regular,98,2024-02-08 19:27:04,False,Logout,100
183147,4930,2024-02-19 12:37:56,Android,6.1,Boa,136,2024-02-19 12:40:12,False,Logout,100
183148,4930,2024-03-21 15:30:34,Android,6.0,Boa,82,2024-03-21 15:31:56,False,Logout,100
183149,4930,2024-04-23 18:55:27,Android,6.1,Excelente,77,2024-04-23 18:56:44,False,Logout,100
183150,4930,2024-05-01 15:29:37,Android,6.1,Excelente,55,2024-05-01 15:30:32,False,Logout,100
183151,4930,2024-05-03 12:16:01,Android,6.0,Excelente,30,2024-05-03 12:16:31,False,Logout,100
183152,4930,2024-05-15 19:04:59,Android,6.0,Excelente,147,2024-05-15 19:07:26,False,Logout,100
183153,4930,2024-07-02 16:44:58,Android,5.9,Regular,43,2024-07-02 16:45:41,False,Logout,100
183154,4930,2024-07-03 20:03:24,Android,6.0,Boa,67,2024-07-03 20:04:31,False,Logout,100
183155,4930,2024-07-22 12:31:54,Android,6.1,Excelente,58,2024-07-22 12:32:52,False,Logout,100
183156,4930,2024-09-06 15:14:29,Android,6.0,Boa,44,2024-09-06 15:15:13,False,Logout,100
183157,4930,2024-09-20 19:42:11,iOS,6.1,Boa,87,2024-09-20 19:43:38,False,Logout,100
183158,4930,2024-09-26 11:45:05,Android,6.0,Boa,133,2024-09-26 11:47:18,False,Logout,100
183159,4930,2024-10-18 21:30:37,Android,6.1,Excelente,187,2024-10-18 21:33:44,False,Logout,100
183160,4930,2024-11-14 20:44:34,Android,6.1,Regular,102,2024-11-14 20:46:16,False,Logout,100
183161,4930,2024-11-30 08:29:33,Android,5.8,Regular,89,2024-11-30 08:31:02,False,Logout,100
183162,4930,2024-12-14 19:04:06,Android,6.0,Boa,160,2024-12-14 19:06:46,False,Logout,100
183163,4960,2024-01-10 11:53:01,iOS,6.0,Boa,194,2024-01-10 11:56:15,False,Logout,100
183164,4960,2024-02-09 09:05:39,iOS,6.0,Excelente,125,2024-02-09 09:07:44,False,Logout,100
183165,4960,2024-02-12 11:01:01,iOS,5.9,Boa,31,2024-02-12 11:01:32,False,Logout,100
183166,4960,2024-02-20 22:52:34,iOS,5.9,Regular,119,2024-02-20 22:54:33,False,Logout,100
183167,4960,2024-02-26 18:53:30,iOS,6.1,Excelente,73,2024-02-26 18:54:43,False,Logout,100
183168,4960,2024-03-01 19:31:16,iOS,5.8,Excelente,82,2024-03-01 19:32:38,False,Logout,100
183169,4960,2024-03-03 13:17:05,iOS,6.1,Excelente,90,2024-03-03 13:18:35,False,Logout,100
183170,4960,2024-03-04 06:46:29,iOS,6.1,Excelente,66,2024-03-04 06:47:35,False,Logout,100
183171,4960,2024-03-20 11:48:22,iOS,6.1,Excelente,225,2024-03-20 11:52:07,False,Logout,100
183172,4960,2024-04-03 20:30:29,Android,6.1,Regular,70,2024-04-03 20:31:39,False,Logout,100
183173,4960,2024-05-04 07:54:20,iOS,6.0,Excelente,208,2024-05-04 07:57:48,False,Logout,100
183174,4960,2024-05-17 07:20:08,iOS,6.0,Boa,129,2024-05-17 07:22:17,False,Logout,100
183175,4960,2024-06-10 08:43:14,iOS,5.9,Boa,55,2024-06-10 08:44:09,False,Logout,100
183176,4960,2024-06-14 20:02:12,iOS,6.0,Boa,58,2024-06-14 20:03:10,False,Logout,100
183177,4960,2024-06-16 17:32:53,iOS,6.1,Excelente,74,2024-06-16 17:34:07,False,Logout,100
183178,4960,2024-08-04 19:04:43,iOS,6.1,Excelente,66,2024-08-04 19:05:49,False,Logout,100
183179,4960,2024-08-24 12:50:03,iOS,6.1,Excelente,66,2024-08-24 12:51:09,False,Logout,100
183180,4960,2024-09-10 07:12:49,iOS,6.1,Excelente,124,2024-09-10 07:14:53,False,Logout,100
183181,4960,2024-09-18 18:23:26,Android,6.1,Boa,179,2024-09-18 18:26:25,False,Logout,100
183182,4960,2024-10-01 09:45:56,Android,6.1,Excelente,35,2024-10-01 09:46:31,False,Logout,100
183183,4960,2024-10-18 10:42:29,iOS,6.1,Boa,502,2024-10-18 10:50:51,False,Logout,85
183184,4960,2024-10-22 14:57:04,iOS,5.9,Boa,63,2024-10-22 14:58:07,False,Logout,100
183185,4960,2024-12-14 11:34:52,Android,5.9,Excelente,78,2024-12-14 11:36:10,False,Logout,100
183186,4960,2024-12-24 13:17:02,iOS,6.0,Regular,332,2024-12-24 13:22:34,False,Logout,100
183187,4974,2024-03-07 15:24:11,iOS,6.1,Excelente,70,2024-03-07 15:25:21,False,Logout,100
183188,4974,2024-04-24 12:14:01,Android,6.1,Regular,231,2024-04-24 12:17:52,False,Logout,100
183189,4974,2024-05-08 08:10:21,iOS,6.1,Boa,340,2024-05-08 08:16:01,False,Logout,100
183190,4974,2024-06-04 13:44:31,Android,6.1,Boa,148,2024-06-04 13:46:59,False,Logout,100
183191,4974,2024-06-25 09:59:07,iOS,6.1,Excelente,32,2024-06-25 09:59:39,False,Logout,100
183192,4974,2024-10-24 13:02:18,iOS,6.1,Excelente,97,2024-10-24 13:03:55,False,Logout,100
183193,4980,2024-03-01 15:59:53,iOS,6.1,Boa,187,2024-03-01 16:03:00,False,Logout,100
183194,4980,2024-04-07 12:17:53,iOS,6.0,Excelente,69,2024-04-07 12:19:02,False,Logout,100
183195,4980,2024-04-09 13:37:59,iOS,6.0,Excelente,142,2024-04-09 13:40:21,False,Logout,100
183196,4980,2024-05-15 10:05:03,iOS,6.1,Boa,124,2024-05-15 10:07:07,False,Logout,100
183197,4980,2024-06-27 13:34:06,iOS,6.1,Excelente,83,2024-06-27 13:35:29,False,Logout,100
183198,4980,2024-07-17 12:31:55,iOS,6.1,Boa,103,2024-07-17 12:33:38,False,Logout,100
183199,4980,2024-08-17 10:12:55,iOS,6.0,Boa,90,2024-08-17 10:14:25,False,Logout,100
183200,4980,2024-09-07 12:01:52,Android,6.1,Excelente,31,2024-09-07 12:02:23,False,Logout,100
183201,4980,2024-10-10 00:22:05,iOS,6.0,Boa,37,2024-10-10 00:22:42,False,Logout,100
183202,4980,2024-10-12 07:00:30,iOS,6.0,Boa,69,2024-10-12 07:01:39,False,Logout,100
183203,4980,2024-12-11 13:06:36,iOS,6.0,Boa,76,2024-12-11 13:07:52,False,Logout,100
183204,5016,2024-09-25 12:25:57,iOS,6.0,Excelente,40,2024-09-25 12:26:37,False,Logout,100
183205,5016,2024-12-02 10:28:30,iOS,6.0,Boa,61,2024-12-02 10:29:31,False,Logout,100
183206,5022,2024-04-05 08:25:56,Android,6.0,Excelente,36,2024-04-05 08:26:32,False,Logout,100
183207,5022,2024-05-02 10:12:13,Android,6.0,Regular,105,2024-05-02 10:13:58,False,Logout,100
183208,5022,2024-05-14 19:03:50,Android,6.0,Excelente,54,2024-05-14 19:04:44,False,Logout,100
183209,5022,2024-05-18 08:26:23,iOS,6.1,Boa,121,2024-05-18 08:28:24,False,Logout,100
183210,5022,2024-06-29 08:30:49,Android,6.1,Boa,102,2024-06-29 08:32:31,False,Logout,100
183211,5022,2024-09-10 11:55:04,Android,6.1,Boa,38,2024-09-10 11:55:42,False,Logout,100
183212,5022,2024-12-15 16:00:11,Android,6.0,Regular,217,2024-12-15 16:03:48,False,Logout,100
183213,5047,2024-01-28 02:36:23,Android,6.1,Regular,174,2024-01-28 02:39:17,False,Logout,100
183214,5047,2024-07-01 17:18:41,Android,6.1,Regular,152,2024-07-01 17:21:13,False,Logout,100
183215,5047,2024-11-09 18:10:37,Android,6.0,Boa,93,2024-11-09 18:12:10,False,Logout,100
183216,5052,2024-04-23 10:04:40,iOS,6.1,Regular,273,2024-04-23 10:09:13,False,Logout,100
183217,5052,2024-08-12 17:17:19,iOS,6.0,Excelente,79,2024-08-12 17:18:38,False,Logout,100
183218,5070,2024-01-05 12:18:42,iOS,6.1,Boa,162,2024-01-05 12:21:24,False,Logout,100
183219,5070,2024-01-23 15:59:23,iOS,6.0,Boa,187,2024-01-23 16:02:30,False,Logout,100
183220,5070,2024-01-26 12:25:35,Android,5.9,Boa,68,2024-01-26 12:26:43,False,Logout,100
183221,5070,2024-02-01 18:57:45,iOS,6.1,Excelente,76,2024-02-01 18:59:01,False,Logout,100
183222,5070,2024-02-23 08:28:40,iOS,6.0,Excelente,45,2024-02-23 08:29:25,False,Logout,100
183223,5070,2024-03-07 12:09:05,iOS,6.1,Boa,95,2024-03-07 12:10:40,False,Logout,100
183224,5070,2024-03-09 14:10:06,iOS,6.1,Excelente,210,2024-03-09 14:13:36,False,Logout,100
183225,5070,2024-04-02 09:53:50,iOS,5.8,Boa,29,2024-04-02 09:54:19,False,Logout,100
183226,5070,2024-04-08 06:16:09,Android,6.0,Boa,24,2024-04-08 06:16:33,False,Logout,100
183227,5070,2024-04-15 08:56:34,iOS,6.1,Excelente,166,2024-04-15 08:59:20,False,Logout,100
183228,5070,2024-06-01 18:26:00,Android,6.0,Boa,154,2024-06-01 18:28:34,False,Logout,100
183229,5070,2024-07-24 17:51:22,iOS,6.1,Excelente,177,2024-07-24 17:54:19,False,Logout,100
183230,5070,2024-08-06 09:31:10,iOS,6.1,Boa,51,2024-08-06 09:32:01,False,Logout,100
183231,5070,2024-09-09 18:27:40,iOS,6.1,Boa,192,2024-09-09 18:30:52,False,Logout,100
183232,5070,2024-10-11 07:02:41,iOS,6.0,Boa,30,2024-10-11 07:03:11,False,Logout,100
183233,5070,2024-10-26 17:30:10,Android,6.1,Boa,185,2024-10-26 17:33:15,False,Logout,100
183234,5070,2024-11-12 22:16:28,iOS,6.1,Excelente,32,2024-11-12 22:17:00,False,Logout,100
183235,5070,2024-12-10 08:54:28,iOS,6.0,Boa,113,2024-12-10 08:56:21,False,Logout,100
183236,5070,2024-12-10 12:23:11,iOS,6.1,Boa,43,2024-12-10 12:23:54,False,Logout,100
183237,5070,2024-12-12 06:55:18,iOS,5.9,Boa,91,2024-12-12 06:56:49,False,Logout,100
183238,5075,2024-01-12 17:56:58,iOS,6.1,Excelente,37,2024-01-12 17:57:35,False,Logout,100
183239,5075,2024-01-19 06:12:55,iOS,6.1,Regular,99,2024-01-19 06:14:34,False,Logout,100
183240,5075,2024-02-03 14:56:04,iOS,6.0,Boa,114,2024-02-03 14:57:58,False,Logout,100
183241,5075,2024-02-22 07:03:01,iOS,6.0,Excelente,41,2024-02-22 07:03:42,False,Logout,100
183242,5075,2024-04-08 20:58:33,iOS,5.9,Boa,127,2024-04-08 21:00:40,False,Logout,100
183243,5075,2024-04-22 07:02:18,iOS,6.1,Ruim,30,2024-04-22 07:02:48,True,Abandono,30
183244,5075,2024-05-01 13:56:47,iOS,6.1,Excelente,63,2024-05-01 13:57:50,False,Logout,100
183245,5075,2024-05-20 09:38:50,iOS,6.0,Boa,125,2024-05-20 09:40:55,False,Logout,100
183246,5075,2024-06-12 19:27:51,iOS,6.0,Boa,34,2024-06-12 19:28:25,False,Logout,100
183247,5075,2024-07-03 07:12:40,Android,6.1,Excelente,82,2024-07-03 07:14:02,False,Logout,100
183248,5075,2024-07-04 10:36:14,iOS,6.1,Boa,35,2024-07-04 10:36:49,False,Logout,100
183249,5075,2024-07-19 14:49:07,iOS,6.1,Boa,118,2024-07-19 14:51:05,False,Logout,100
183250,5075,2024-08-04 18:41:32,iOS,6.1,Boa,53,2024-08-04 18:42:25,False,Logout,100
183251,5075,2024-08-05 21:11:54,iOS,6.0,Boa,69,2024-08-05 21:13:03,False,Logout,100
183252,5075,2024-08-12 13:23:18,iOS,6.1,Excelente,107,2024-08-12 13:25:05,False,Logout,100
183253,5075,2024-08-16 11:03:39,iOS,6.0,Boa,34,2024-08-16 11:04:13,False,Logout,100
183254,5075,2024-09-15 16:43:07,iOS,6.1,Excelente,118,2024-09-15 16:45:05,False,Logout,100
183255,5075,2024-09-24 23:15:59,iOS,6.1,Excelente,52,2024-09-24 23:16:51,False,Logout,100
183256,5075,2024-10-08 19:08:24,iOS,6.0,Excelente,243,2024-10-08 19:12:27,False,Logout,100
183257,5075,2024-10-11 20:23:37,iOS,6.0,Excelente,64,2024-10-11 20:24:41,False,Logout,100
183258,5075,2024-10-20 22:56:51,iOS,6.0,Excelente,67,2024-10-20 22:57:58,False,Logout,100
183259,5075,2024-11-07 08:35:07,iOS,6.0,Excelente,42,2024-11-07 08:35:49,False,Logout,100
183260,5075,2024-11-15 20:16:19,iOS,6.1,Excelente,353,2024-11-15 20:22:12,False,Logout,100
183261,5075,2024-11-23 08:58:14,iOS,6.0,Regular,277,2024-11-23 09:02:51,False,Logout,100
183262,5091,2024-03-06 20:33:34,iOS,6.1,Excelente,106,2024-03-06 20:35:20,False,Logout,100
183263,5091,2024-06-06 16:03:31,iOS,6.1,Excelente,247,2024-06-06 16:07:38,False,Logout,100
183264,5091,2024-06-13 17:11:31,iOS,6.0,Boa,167,2024-06-13 17:14:18,False,Logout,100
183265,5091,2024-08-07 16:07:08,iOS,6.0,Boa,110,2024-08-07 16:08:58,False,Logout,100
183266,5091,2024-09-06 19:30:42,iOS,5.9,Excelente,110,2024-09-06 19:32:32,False,Logout,100
183267,5091,2024-10-04 12:12:05,iOS,6.1,Boa,126,2024-10-04 12:14:11,False,Logout,100
183268,5107,2024-01-01 19:14:49,iOS,6.1,Boa,37,2024-01-01 19:15:26,False,Logout,100
183269,5107,2024-02-06 12:45:14,iOS,6.0,Boa,47,2024-02-06 12:46:01,False,Logout,100
183270,5107,2024-02-20 17:48:09,iOS,6.1,Boa,51,2024-02-20 17:49:00,False,Logout,100
183271,5107,2024-04-12 21:12:02,iOS,6.1,Excelente,379,2024-04-12 21:18:21,False,Logout,100
183272,5107,2024-05-14 08:03:01,iOS,5.9,Boa,73,2024-05-14 08:04:14,False,Logout,100
183273,5107,2024-05-26 04:24:16,iOS,6.1,Excelente,160,2024-05-26 04:26:56,False,Logout,100
183274,5107,2024-06-03 11:06:40,iOS,6.0,Boa,63,2024-06-03 11:07:43,False,Logout,100
183275,5107,2024-09-04 01:46:45,iOS,6.1,Boa,178,2024-09-04 01:49:43,False,Logout,100
183276,5107,2024-09-04 11:41:32,iOS,6.0,Excelente,29,2024-09-04 11:42:01,False,Logout,100
183277,5107,2024-09-04 22:52:08,iOS,6.0,Excelente,64,2024-09-04 22:53:12,False,Logout,100
183278,5107,2024-10-14 11:01:42,iOS,6.1,Boa,82,2024-10-14 11:03:04,False,Logout,100
183279,5107,2024-11-05 19:42:09,iOS,6.0,Boa,74,2024-11-05 19:43:23,False,Logout,100
183280,5107,2024-11-18 20:07:53,iOS,6.1,Boa,169,2024-11-18 20:10:42,False,Logout,100
183281,5114,2024-02-23 11:04:29,iOS,6.0,Boa,151,2024-02-23 11:07:00,False,Logout,100
183282,5114,2024-03-03 18:27:26,iOS,6.0,Excelente,158,2024-03-03 18:30:04,False,Logout,100
183283,5114,2024-04-04 22:35:54,Android,5.9,Boa,242,2024-04-04 22:39:56,False,Logout,100
183284,5114,2024-05-23 08:07:56,iOS,6.1,Boa,180,2024-05-23 08:10:56,False,Logout,100
183285,5114,2024-05-29 10:18:47,iOS,6.1,Boa,35,2024-05-29 10:19:22,False,Logout,100
183286,5114,2024-08-03 09:41:45,iOS,6.0,Excelente,36,2024-08-03 09:42:21,False,Logout,100
183287,5114,2024-09-03 09:27:19,iOS,6.0,Boa,292,2024-09-03 09:32:11,False,Logout,80
183288,5114,2024-10-27 21:47:43,iOS,6.0,Boa,71,2024-10-27 21:48:54,False,Logout,100
183289,5114,2024-11-17 11:25:05,iOS,6.0,Regular,270,2024-11-17 11:29:35,False,Logout,100
183290,5143,2024-01-10 18:57:47,Android,5.9,Excelente,85,2024-01-10 18:59:12,False,Logout,100
183291,5143,2024-01-25 12:15:07,Android,5.9,Boa,92,2024-01-25 12:16:39,False,Logout,100
183292,5143,2024-02-20 14:49:57,Android,6.0,Boa,165,2024-02-20 14:52:42,False,Logout,100
183293,5143,2024-06-15 21:35:09,Android,6.0,Boa,122,2024-06-15 21:37:11,False,Logout,100
183294,5143,2024-06-30 04:44:54,iOS,6.1,Excelente,377,2024-06-30 04:51:11,False,Logout,100
183295,5143,2024-07-10 15:56:30,Android,6.1,Boa,218,2024-07-10 16:00:08,False,Logout,100
183296,5143,2024-07-15 20:13:35,Android,6.0,Boa,183,2024-07-15 20:16:38,False,Logout,100
183297,5143,2024-07-28 19:07:50,Android,5.8,Boa,355,2024-07-28 19:13:45,False,Logout,100
183298,5143,2024-09-04 19:19:50,Android,6.1,Boa,105,2024-09-04 19:21:35,False,Logout,100
183299,5143,2024-09-25 15:20:57,Android,6.1,Boa,43,2024-09-25 15:21:40,False,Logout,100
183300,5143,2024-09-25 20:01:22,Android,6.1,Boa,138,2024-09-25 20:03:40,False,Logout,100
183301,5157,2024-02-01 08:08:01,iOS,6.0,Boa,185,2024-02-01 08:11:06,False,Logout,100
183302,5157,2024-02-29 21:48:02,iOS,6.1,Excelente,32,2024-02-29 21:48:34,False,Logout,100
183303,5157,2024-05-25 13:50:12,iOS,6.1,Boa,182,2024-05-25 13:53:14,False,Logout,100
183304,5157,2024-06-08 20:16:13,iOS,5.9,Excelente,27,2024-06-08 20:16:40,False,Logout,100
183305,5157,2024-08-07 16:26:17,iOS,6.0,Boa,71,2024-08-07 16:27:28,False,Logout,100
183306,5157,2024-08-22 14:54:07,iOS,6.0,Boa,98,2024-08-22 14:55:45,False,Logout,100
183307,5157,2024-09-07 18:29:32,iOS,6.1,Boa,122,2024-09-07 18:31:34,False,Logout,100
183308,5157,2024-12-06 10:47:16,Android,6.1,Regular,228,2024-12-06 10:51:04,False,Logout,95
183309,5157,2024-12-21 14:02:34,iOS,6.0,Excelente,65,2024-12-21 14:03:39,False,Logout,100
183310,5165,2024-01-10 09:19:49,iOS,6.0,Regular,41,2024-01-10 09:20:30,False,Logout,100
183311,5165,2024-01-31 12:58:04,iOS,5.9,Excelente,67,2024-01-31 12:59:11,False,Logout,100
183312,5165,2024-02-15 20:48:49,iOS,6.0,Regular,107,2024-02-15 20:50:36,False,Logout,100
183313,5165,2024-03-14 12:25:04,iOS,6.1,Boa,47,2024-03-14 12:25:51,False,Logout,100
183314,5165,2024-04-29 22:05:59,iOS,6.1,Excelente,189,2024-04-29 22:09:08,False,Logout,100
183315,5165,2024-07-11 07:23:27,iOS,6.1,Boa,134,2024-07-11 07:25:41,False,Logout,100
183316,5165,2024-07-20 19:47:40,iOS,6.1,Excelente,112,2024-07-20 19:49:32,False,Logout,100
183317,5165,2024-09-22 17:07:19,iOS,6.1,Boa,24,2024-09-22 17:07:43,False,Logout,100
183318,5165,2024-10-11 07:23:46,iOS,6.1,Boa,267,2024-10-11 07:28:13,False,Logout,100
183319,5165,2024-11-15 19:04:15,iOS,6.0,Excelente,107,2024-11-15 19:06:02,False,Logout,100
183320,5165,2024-11-29 20:01:07,Android,6.1,Excelente,68,2024-11-29 20:02:15,False,Logout,100
183321,5216,2024-01-07 17:09:28,Android,6.0,Boa,91,2024-01-07 17:10:59,False,Logout,100
183322,5216,2024-01-17 21:01:23,Android,6.1,Boa,33,2024-01-17 21:01:56,False,Logout,100
183323,5216,2024-01-31 09:02:50,Android,6.1,Excelente,133,2024-01-31 09:05:03,False,Logout,100
183324,5216,2024-03-15 18:30:58,Android,6.1,Excelente,39,2024-03-15 18:31:37,False,Logout,100
183325,5216,2024-03-18 23:32:20,Android,6.1,Regular,236,2024-03-18 23:36:16,False,Logout,100
183326,5216,2024-03-22 02:27:14,Android,6.0,Boa,34,2024-03-22 02:27:48,False,Logout,100
183327,5216,2024-05-01 16:46:09,Android,6.1,Boa,145,2024-05-01 16:48:34,False,Logout,100
183328,5216,2024-07-18 12:13:25,Android,5.9,Regular,121,2024-07-18 12:15:26,False,Logout,100
183329,5216,2024-11-18 08:57:06,Android,6.0,Boa,66,2024-11-18 08:58:12,False,Logout,100
183330,5216,2024-12-05 07:24:33,Android,5.8,Excelente,25,2024-12-05 07:24:58,False,Logout,100
183331,5216,2024-12-13 16:57:38,Android,5.9,Excelente,61,2024-12-13 16:58:39,False,Logout,100
183332,5217,2024-01-24 12:49:01,iOS,6.1,Boa,148,2024-01-24 12:51:29,False,Logout,100
183333,5217,2024-03-12 18:12:28,iOS,6.0,Regular,65,2024-03-12 18:13:33,False,Logout,100
183334,5217,2024-04-07 12:46:11,iOS,6.1,Boa,83,2024-04-07 12:47:34,False,Logout,100
183335,5217,2024-04-12 09:33:04,iOS,5.9,Boa,69,2024-04-12 09:34:13,False,Logout,100
183336,5217,2024-04-26 01:02:28,iOS,5.9,Excelente,95,2024-04-26 01:04:03,False,Logout,100
183337,5217,2024-06-19 09:28:20,iOS,6.1,Boa,30,2024-06-19 09:28:50,False,Logout,100
183338,5217,2024-06-22 08:22:08,iOS,6.0,Boa,61,2024-06-22 08:23:09,False,Logout,100
183339,5217,2024-07-10 07:22:22,iOS,6.1,Boa,153,2024-07-10 07:24:55,False,Logout,100
183340,5217,2024-07-10 08:56:21,Android,6.1,Boa,36,2024-07-10 08:56:57,False,Logout,100
183341,5217,2024-08-30 22:24:43,iOS,6.1,Excelente,146,2024-08-30 22:27:09,False,Logout,90
183342,5217,2024-09-18 17:37:38,iOS,6.1,Excelente,235,2024-09-18 17:41:33,False,Logout,100
183343,5217,2024-09-21 14:57:03,iOS,6.0,Excelente,54,2024-09-21 14:57:57,False,Logout,100
183344,5217,2024-09-29 09:34:47,Android,6.1,Excelente,156,2024-09-29 09:37:23,False,Logout,100
183345,5217,2024-10-10 11:36:58,iOS,6.1,Boa,105,2024-10-10 11:38:43,False,Logout,85
183346,5217,2024-10-25 14:14:07,iOS,6.0,Excelente,76,2024-10-25 14:15:23,False,Logout,100
183347,5217,2024-11-15 15:04:30,iOS,6.1,Boa,85,2024-11-15 15:05:55,False,Logout,100
183348,5217,2024-12-07 17:20:55,iOS,6.0,Excelente,140,2024-12-07 17:23:15,False,Logout,100
